"Item Id","Item URI","Dublin Core:Alternative Title","Dublin Core:Abstract","Dublin Core:Table Of Contents","Dublin Core:Date Available","Dublin Core:Date Created","Dublin Core:Date Accepted","Dublin Core:Date Copyrighted","Dublin Core:Date Submitted","Dublin Core:Date Issued","Dublin Core:Date Modified","Dublin Core:Date Valid","Dublin Core:Access Rights","Dublin Core:License","Dublin Core:Conforms To","Dublin Core:Has Format","Dublin Core:Has Part","Dublin Core:Has Version","Dublin Core:Is Format Of","Dublin Core:Is Part Of","Dublin Core:Is Referenced By","Dublin Core:Is Replaced By","Dublin Core:Is Required By","Dublin Core:Is Version Of","Dublin Core:References","Dublin Core:Replaces","Dublin Core:Requires","Dublin Core:Extent","Dublin Core:Medium","Dublin Core:Bibliographic Citation","Dublin Core:Spatial Coverage","Dublin Core:Temporal Coverage","Dublin Core:Accrual Method","Dublin Core:Accrual Periodicity","Dublin Core:Accrual Policy","Dublin Core:Audience","Dublin Core:Audience Education Level","Dublin Core:Mediator","Dublin Core:Instructional Method","Dublin Core:Provenance","Dublin Core:Rights Holder","Dublin Core:Title","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Creator","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Contributor","Dublin Core:Rights","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Coverage","Item Type Metadata:Text","Item Type Metadata:Interviewer","Item Type Metadata:Interviewee","Item Type Metadata:Location","Item Type Metadata:Transcription","Item Type Metadata:Local URL","Item Type Metadata:Original Format","Item Type Metadata:Physical Dimensions","Item Type Metadata:Duration","Item Type Metadata:Compression","Item Type Metadata:Producer","Item Type Metadata:Director","Item Type Metadata:Bit Rate/Frequency","Item Type Metadata:Time Summary","Item Type Metadata:Email Body","Item Type Metadata:Subject Line","Item Type Metadata:From","Item Type Metadata:To","Item Type Metadata:CC","Item Type Metadata:BCC","Item Type Metadata:Number of Attachments","Item Type Metadata:Standards","Item Type Metadata:Objectives","Item Type Metadata:Materials","Item Type Metadata:Lesson Plan Text","Item Type Metadata:URL","Item Type Metadata:Event Type","Item Type Metadata:Participants","Item Type Metadata:Birth Date","Item Type Metadata:Birthplace","Item Type Metadata:Death Date","Item Type Metadata:Occupation","Item Type Metadata:Biographical Text","Item Type Metadata:Bibliography",tags,file,itemType,collection,public,featured
8446,https://alabamaauthors.org/items/show/8446,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>Wolf Whistle.</em> New York; New American Library, 1959.",,,,,,,,,,,,"Wolf Whistle by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1959,,,,,,,https://auburn.box.com/s/k2ia8trtpl8q1phia1fx739owl7metvv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/e6c3d1d5575ee4da56767633096236bc.jpg,Dataset,"AL Book Collection",1,0
8445,https://alabamaauthors.org/items/show/8445,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>The Americanization of Emily.</em> New York; Dutton, 1959.",,,,,,,,,,,,"The Americanization of Emily by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1959,,,,,,,https://auburn.box.com/s/0r0u5v6mbais06q4keogqfee1i2wlm65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/107bade2f28c78e675fba3e4d1f196e1.jpg,Dataset,"AL Book Collection",1,0
8444,https://alabamaauthors.org/items/show/8444,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>Ruby McCollum, Woman in the Suwannee Jail.</em> New York; Dutton, 1956.",,,,,,,,,,,,"Ruby McCollum, Woman in the Suwannee Jail by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1956,,,,,,,https://auburn.box.com/s/sbeiwouuhnj2z1rifkbplb6ib06bw3e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/ca4939d69eb0a1e8c07ce42f576f8643.jpg,Dataset,"AL Book Collection",1,0
8443,https://alabamaauthors.org/items/show/8443,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>The Execution of Private Slovik.</em> New York; Delacorte, 1954.",,,,,,,,,,,,"The Execution of Private Slovik by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1954,,,,,,,https://auburn.box.com/s/asyuax78h6bjd1zdlq711ly0dmv4big4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/f87cbc1033f86048463e84d53603dae2.jpg,Dataset,"AL Book Collection",1,0
8442,https://alabamaauthors.org/items/show/8442,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>The Revolt of Mamie Stover.</em> New York; Duell, Sloan &amp; Pearce, 1951.",,,,,,,,,,,,"The Revolt of Mamie Stover by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1951,,,,,,,https://auburn.box.com/s/kh98221hp965vxh8z2km67ges126u46z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/7287e006ba3ed6add3379377492a0947.jpg,Dataset,"AL Book Collection",1,0
8441,https://alabamaauthors.org/items/show/8441,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>The Case Against the Admirals.</em> New York; Dutton, 1946.",,,,,,,,,,,,"The Case Against the Admirals by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1946,,,,,,,https://auburn.box.com/s/rje6hqz5zwp4svp3k1uxbk0wsgh4wjqw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/174d9fbaa65ac9a32b8fa1a8cb64c72d.png,Dataset,"AL Book Collection",1,0
8440,https://alabamaauthors.org/items/show/8440,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>From Omaha to Okinawa.</em> New York; Dutton, 1945.",,,,,,,,,,,,"From Omaha to Okinawa by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1945,,,,,,,https://auburn.box.com/s/4n0pypd2k9yzgifz332pjdjt24nu2zxn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/4373b07d944a79b94a74c597b1da107c.jpg,Dataset,"AL Book Collection",1,0
8439,https://alabamaauthors.org/items/show/8439,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>Can Do! the Story of the Seabees.</em> New York; Dutton, 1944.",,,,,,,,,,,,"Can Do! the Story of the Seabees by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1944,,,,,,,https://auburn.box.com/s/m2a42wscnd1spm608hv02nzzz3w2ydha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/38b4cf5b36e11bdb581fd14105d04ed9.png,Dataset,"AL Book Collection",1,0
8438,https://alabamaauthors.org/items/show/8438,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>Seabee Roads to Victory.</em> New York; Dutton, 1944.",,,,,,,,,,,,"Seabee Roads to Victory by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1944,,,,,,,https://auburn.box.com/s/8e75t9hxo4i29ssf09oo5rcm4qal0a11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/fe45ce2ec00d324cc7f59122dd5871ea.jpg,Dataset,"AL Book Collection",1,0
8437,https://alabamaauthors.org/items/show/8437,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>Mud on the Stars.</em> New York; LB Fischer, 1942.",,,,,,,,,,,,"Mud on the Stars by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1942,,,,,,,https://auburn.box.com/s/79qiuy463grew9brrvhjbszp4weyz16a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/d1484613f873253ad6dd0b1a19a4b98a.jpg,Dataset,"AL Book Collection",1,0
8436,https://alabamaauthors.org/items/show/8436,,,,,,1910,,1910-1986,,,1986,,,"William Bradford Huie",,,,,,,,,,,,,,,"<em>The Fight for Air Power.</em> New York; LB Fischer, 1942.",,,,,,,,,,,,"The Fight for Air Power by William Bradford Huie",,"William Bradford Huie, a renowned author and journalist, was born and raised in Hartselle, Alabama. After graduating from the University of Alabama, he embarked on a successful career in journalism, working as a reporter for the Birmingham Post and later as the editor and publisher of American Mercury. Huie's literary contributions encompassed both fiction and nonfiction, drawing inspiration from his military experiences and exploring civil rights issues. His notable works included novels like The Klansman and He Slew the Dreamer, which delved into controversial subjects such as racism and the assassination of Martin Luther King, Jr. The Hoole Special Collections Library at the University of Alabama and the Thompson Library at Ohio State University house significant collections of Huie's writings and materials.","Huie, William Bradford",":
<p>Who's Who in America online; Contemporary Authors online</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1942,,,,,,,https://auburn.box.com/s/7lqfn645cfr57qlni6l47buu0n9f2mmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/b3e3658392b140b3a8bbdb1aa0cccaeb.jpg,Dataset,"AL Book Collection",1,0
8435,https://alabamaauthors.org/items/show/8435,,,,,,1951,,1951-present,,,present,,,"Peter Huggins",,,,,,,,,,,,,,,"<em>Hard Facts.</em> Livingston, AL; Livingston Press and University of West Alabama, 1998.",,,,,,,,,,,,"Hard Facts by Peter Huggins",,"Peter Huggins was born in Oxford, Mississippi, and spent his childhood in multiple locations across the United States. He pursued his undergraduate education at the University of the South, studying under influential writers Allen Tate and Andrew Lytle. After obtaining a JD degree from Samford University Cumberland School of Law, Huggins shifted his focus to writing and garnered national recognition for his poetry. He furthered his academic pursuits by earning an MFA degree from the University of Alabama and subsequently joined Auburn University as an English instructor. Huggins has published works in various genres, including poetry, children's books, and young adult novels.","Huggins, Peter",https://alabamaauthors.org/items/show/268,"<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/cc3d5330d78117f83985eed1269f1cfc.png,Dataset,"AL Book Collection",1,0
8434,https://alabamaauthors.org/items/show/8434,,,,,,1951,,1951-present,,,present,,,"Andrew Hudgins",,,,,,,,,,,,,,,"<em>Babylon in a Jar.</em> Boston, MA; Houghton Mifflin, 1998.",,,,,,,,,,,,"Babylon in a Jar by Andrew Hudgins",,"Andrew Hudgins, born into a military family, experienced a nomadic childhood before settling in Montgomery, Alabama. Although initially pursuing a teaching career to appease his parents, Hudgins nurtured his passion for writing and earned a teaching certificate alongside his college education. He obtained a master's degree in English from the University of Alabama and later pursued further studies at Syracuse University and the University of Iowa's Writer's Workshop program. Hudgins embarked on an impressive career as a poet, with his debut collection, Saints and Strangers, receiving critical acclaim and being named a Pulitzer Prize finalist. Alongside his literary achievements, he has been recognized with numerous awards and fellowships, including those from the National Endowment for the Arts and the Guggenheim Foundation. Currently, Hudgins serves as a faculty member in the English department at Ohio State University.","Hudgins, Andrew",";
<p>Contemporary authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/5a009afdad97fca45ec8dbedf35f7709.jpeg,Dataset,"AL Book Collection",1,0
8433,https://alabamaauthors.org/items/show/8433,,,,,,1951,,1951-present,,,present,,,"Andrew Hudgins",,,,,,,,,,,,,,,"<em>The Glass Anvil.</em> Ann Arbor, MI; University of Michigan Press, 1997.",,,,,,,,,,,,"The Glass Anvil by Andrew Hudgins",,"Andrew Hudgins, born into a military family, experienced a nomadic childhood before settling in Montgomery, Alabama. Although initially pursuing a teaching career to appease his parents, Hudgins nurtured his passion for writing and earned a teaching certificate alongside his college education. He obtained a master's degree in English from the University of Alabama and later pursued further studies at Syracuse University and the University of Iowa's Writer's Workshop program. Hudgins embarked on an impressive career as a poet, with his debut collection, Saints and Strangers, receiving critical acclaim and being named a Pulitzer Prize finalist. Alongside his literary achievements, he has been recognized with numerous awards and fellowships, including those from the National Endowment for the Arts and the Guggenheim Foundation. Currently, Hudgins serves as a faculty member in the English department at Ohio State University.","Hudgins, Andrew",";
<p>Contemporary authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/b1a0c01eee19cbea796365130880d149.png,Dataset,"AL Book Collection",1,0
8432,https://alabamaauthors.org/items/show/8432,,,,,,1951,,1951-present,,,present,,,"Andrew Hudgins",,,,,,,,,,,,,,,"<em>The Glass Hammer; A Southern Childhood.</em> Boston, MA; Houghton Mifflin, 1994.",,,,,,,,,,,,"The Glass Hammer; A Southern Childhood by Andrew Hudgins",,"Andrew Hudgins, born into a military family, experienced a nomadic childhood before settling in Montgomery, Alabama. Although initially pursuing a teaching career to appease his parents, Hudgins nurtured his passion for writing and earned a teaching certificate alongside his college education. He obtained a master's degree in English from the University of Alabama and later pursued further studies at Syracuse University and the University of Iowa's Writer's Workshop program. Hudgins embarked on an impressive career as a poet, with his debut collection, Saints and Strangers, receiving critical acclaim and being named a Pulitzer Prize finalist. Alongside his literary achievements, he has been recognized with numerous awards and fellowships, including those from the National Endowment for the Arts and the Guggenheim Foundation. Currently, Hudgins serves as a faculty member in the English department at Ohio State University.","Hudgins, Andrew",";
<p>Contemporary authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/11eb6a83844cf47ee5d38149f407c4c0.jpg,Dataset,"AL Book Collection",1,0
8431,https://alabamaauthors.org/items/show/8431,,,,,,1951,,1951-present,,,present,,,"Andrew Hudgins",,,,,,,,,,,,,,,"<em>The Never-Ending; New Poems.</em> Boston, MA; Houghton Mifflin, 1991.",,,,,,,,,,,,"The Never-Ending; New Poems by Andrew Hudgins",,"Andrew Hudgins, born into a military family, experienced a nomadic childhood before settling in Montgomery, Alabama. Although initially pursuing a teaching career to appease his parents, Hudgins nurtured his passion for writing and earned a teaching certificate alongside his college education. He obtained a master's degree in English from the University of Alabama and later pursued further studies at Syracuse University and the University of Iowa's Writer's Workshop program. Hudgins embarked on an impressive career as a poet, with his debut collection, Saints and Strangers, receiving critical acclaim and being named a Pulitzer Prize finalist. Alongside his literary achievements, he has been recognized with numerous awards and fellowships, including those from the National Endowment for the Arts and the Guggenheim Foundation. Currently, Hudgins serves as a faculty member in the English department at Ohio State University.","Hudgins, Andrew",";
<p>Contemporary authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/84ba917dd9946dbeb04b54095a96885e.png,Dataset,"AL Book Collection",1,0
8430,https://alabamaauthors.org/items/show/8430,,,,,,1951,,1951-present,,,present,,,"Andrew Hudgins",,,,,,,,,,,,,,,"<em>After the Lost War; A Narrative.</em> Boston, MA; Houghton Mifflin, 1988.",,,,,,,,,,,,"After the Lost War; A Narrative by Andrew Hudgins",,"Andrew Hudgins, born into a military family, experienced a nomadic childhood before settling in Montgomery, Alabama. Although initially pursuing a teaching career to appease his parents, Hudgins nurtured his passion for writing and earned a teaching certificate alongside his college education. He obtained a master's degree in English from the University of Alabama and later pursued further studies at Syracuse University and the University of Iowa's Writer's Workshop program. Hudgins embarked on an impressive career as a poet, with his debut collection, Saints and Strangers, receiving critical acclaim and being named a Pulitzer Prize finalist. Alongside his literary achievements, he has been recognized with numerous awards and fellowships, including those from the National Endowment for the Arts and the Guggenheim Foundation. Currently, Hudgins serves as a faculty member in the English department at Ohio State University.","Hudgins, Andrew",";
<p>Contemporary authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/b7538f1f0639f42f34b4c57583544c6d.jpeg,Dataset,"AL Book Collection",1,0
8429,https://alabamaauthors.org/items/show/8429,,,,,,1951,,1951-present,,,present,,,"Andrew Hudgins",,,,,,,,,,,,,,,"<em>Saints and Strangers.</em> Boston, MA; Houghton Mifflin, 1985.",,,,,,,,,,,,"Saints and Strangers by Andrew Hudgins",,"Andrew Hudgins, born into a military family, experienced a nomadic childhood before settling in Montgomery, Alabama. Although initially pursuing a teaching career to appease his parents, Hudgins nurtured his passion for writing and earned a teaching certificate alongside his college education. He obtained a master's degree in English from the University of Alabama and later pursued further studies at Syracuse University and the University of Iowa's Writer's Workshop program. Hudgins embarked on an impressive career as a poet, with his debut collection, Saints and Strangers, receiving critical acclaim and being named a Pulitzer Prize finalist. Alongside his literary achievements, he has been recognized with numerous awards and fellowships, including those from the National Endowment for the Arts and the Guggenheim Foundation. Currently, Hudgins serves as a faculty member in the English department at Ohio State University.","Hudgins, Andrew",";
<p>Contemporary authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/4356fc9302e013791b10fd12de115151.jpeg,Dataset,"AL Book Collection",1,0
8428,https://alabamaauthors.org/items/show/8428,,,,,,1862,,1862-1937,,,1937,,,"Milford Wriarson Howard",,,,,,,,,,,,,,,"<em>Fascism, a Challenge to Democracy.</em> New York; Fleming H Revell Co, 1928.",,,,,,,,,,,,"Fascism, a Challenge to Democracy by Milford Wriarson Howard",,"Milford W. Howard, despite a lack of formal education, had a diverse and eventful life marked by his pursuits as a lawyer, writer, lecturer, and entrepreneur. After practicing law in Alabama, he experienced financial setbacks but found success as a lecturer and author, exposing corruption in his work If Christ Came to Congress. Howard ventured into politics as a Populist and later faced personal challenges, including a nervous breakdown. He eventually established a school for mountain children but faced financial difficulties, leading to the closure of the school and further setbacks. Despite his complex life journey, Howard's legacy remains intertwined with his efforts in education, literature, and development in Alabama.","Howard, Milford Wriarson",":
<p>Marquis who's who online; Encyclopedia of Alabama</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1928,,,,,,,https://auburn.box.com/s/lz9rqyw4j10pev7aoybbumc5g62865w0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://alabamaauthors.org/files/original/9e8d248bb414b42b77ab87085e7fdeba.jpg,https://alabamaauthors.org/files/original/cbd1fa92b624b7ace0ae76b6016d8524.pdf",Dataset,"AL Book Collection",1,0
8427,https://alabamaauthors.org/items/show/8427,,,,,,1862,,1862-1937,,,1937,,,"Milford Wriarson Howard",,,,,,,,,,,,,,,"<em>Peggy Ware.</em> Los Angeles, CA; JF Rowny Press, 1921.",,,,,,,,,,,,"Peggy Ware by Milford Wriarson Howard",,"Milford W. Howard, despite a lack of formal education, had a diverse and eventful life marked by his pursuits as a lawyer, writer, lecturer, and entrepreneur. After practicing law in Alabama, he experienced financial setbacks but found success as a lecturer and author, exposing corruption in his work If Christ Came to Congress. Howard ventured into politics as a Populist and later faced personal challenges, including a nervous breakdown. He eventually established a school for mountain children but faced financial difficulties, leading to the closure of the school and further setbacks. Despite his complex life journey, Howard's legacy remains intertwined with his efforts in education, literature, and development in Alabama.","Howard, Milford Wriarson",":
<p>Marquis who's who online; Encyclopedia of Alabama</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/dd47a188ef9064974d49c6aea85bae15.png,Dataset,"AL Book Collection",1,0
